<Date>, <Time>, <Price>, <Volume>
2014/4/16,9:20:53,2231.8,4
2014/4/16,9:20:54,2231.8,4
2014/4/16,9:20:54,2231.8,5
2014/4/16,9:20:55,2232.0,12
2014/4/16,9:20:55,2232.0,18
2014/4/16,9:20:56,2232.0,15
2014/4/16,9:20:56,2231.8,16
2014/4/16,9:20:57,2232.0,11
2014/4/16,9:20:57,2231.8,19
2014/4/16,9:20:58,2232.0,6
2014/4/16,9:20:58,2231.8,2
2014/4/16,9:20:59,2232.0,12
2014/4/16,9:20:59,2231.8,11
2014/4/16,9:21:00,2232.0,24
2014/4/16,9:21:00,2232.0,6
2014/4/16,9:21:01,2231.8,6
2014/4/16,9:21:01,2232.0,2
2014/4/16,9:21:02,2231.8,15
2014/4/16,9:21:02,2231.8,4
2014/4/16,9:21:03,2231.6,2
2014/4/16,9:21:04,2231.6,2
2014/4/16,9:21:04,2231.8,7
2014/4/16,9:21:05,2231.8,9
2014/4/16,9:21:05,2232.0,3
2014/4/16,9:21:06,2232.0,10
2014/4/16,9:21:06,2232.0,8
2014/4/16,9:21:07,2232.0,6
2014/4/16,9:21:07,2231.8,7
2014/4/16,9:21:08,2232.0,11
2014/4/16,9:21:08,2232.0,2
2014/4/16,9:21:09,2231.8,2
2014/4/16,9:21:09,2231.8,3
2014/4/16,9:21:10,2232.0,5
2014/4/16,9:21:10,2231.8,8
2014/4/16,9:21:11,2231.8,3
2014/4/16,9:21:11,2232.0,1
2014/4/16,9:21:12,2232.0,10
2014/4/16,9:21:12,2232.0,2
2014/4/16,9:21:13,2232.0,11
2014/4/16,9:21:13,2232.0,4
2014/4/16,9:21:14,2232.0,10
2014/4/16,9:21:14,2232.0,2
2014/4/16,9:21:15,2232.2,9
2014/4/16,9:21:16,2232.2,6
2014/4/16,9:21:16,2232.0,2
2014/4/16,9:21:17,2232.2,27
2014/4/16,9:21:17,2232.4,12
2014/4/16,9:21:18,2232.2,4
2014/4/16,9:21:18,2232.2,14
2014/4/16,9:21:19,2232.0,5
2014/4/16,9:21:19,2232.0,6
2014/4/16,9:21:20,2232.0,11
2014/4/16,9:21:20,2232.2,9
2014/4/16,9:21:21,2232.0,8
2014/4/16,9:21:21,2232.2,18
2014/4/16,9:21:22,2232.2,7
2014/4/16,9:21:22,2232.2,3
2014/4/16,9:21:23,2232.2,7
2014/4/16,9:21:23,2232.2,1
2014/4/16,9:21:24,2232.2,12
2014/4/16,9:21:24,2232.2,16
2014/4/16,9:21:25,2232.2,5
2014/4/16,9:21:25,2232.2,13
2014/4/16,9:21:26,2232.2,11
2014/4/16,9:21:26,2232.0,11
2014/4/16,9:21:27,2232.0,6
2014/4/16,9:21:28,2232.0,4
2014/4/16,9:21:28,2232.0,3
2014/4/16,9:21:29,2232.0,1
2014/4/16,9:21:29,2232.0,1
2014/4/16,9:21:30,2232.0,1
2014/4/16,9:21:30,2232.0,1
2014/4/16,9:21:31,2231.8,1
2014/4/16,9:21:32,2231.8,2
2014/4/16,9:21:32,2231.8,7
2014/4/16,9:21:33,2231.8,2
2014/4/16,9:21:33,2232.0,1
2014/4/16,9:21:34,2231.8,2
2014/4/16,9:21:34,2231.8,9
2014/4/16,9:21:35,2231.8,1
2014/4/16,9:21:35,2231.8,1
2014/4/16,9:21:36,2231.8,2
2014/4/16,9:21:37,2231.8,1
2014/4/16,9:21:38,2231.8,5
2014/4/16,9:21:38,2231.8,3
2014/4/16,9:21:39,2232.0,1
2014/4/16,9:21:39,2231.8,3
2014/4/16,9:21:41,2231.8,2
2014/4/16,9:21:41,2231.8,3
2014/4/16,9:21:42,2231.8,1
2014/4/16,9:21:42,2232.0,2
2014/4/16,9:21:43,2232.0,1
2014/4/16,9:21:43,2231.8,35
2014/4/16,9:21:44,2231.8,5
2014/4/16,9:21:44,2232.0,2
2014/4/16,9:21:45,2231.6,5
2014/4/16,9:21:45,2231.8,1
2014/4/16,9:21:46,2231.6,19
2014/4/16,9:21:46,2232.0,6
2014/4/16,9:21:47,2231.8,1
2014/4/16,9:21:47,2231.6,1
2014/4/16,9:21:48,2231.4,10
2014/4/16,9:21:48,2231.4,5
2014/4/16,9:21:49,2231.4,4
2014/4/16,9:21:49,2231.4,1
2014/4/16,9:21:50,2231.4,1
2014/4/16,9:21:50,2231.4,10
2014/4/16,9:21:51,2231.4,6
2014/4/16,9:21:51,2231.6,1
2014/4/16,9:21:52,2231.6,4
2014/4/16,9:21:52,2231.4,32
2014/4/16,9:21:53,2231.2,4
2014/4/16,9:21:53,2231.6,19
2014/4/16,9:21:54,2231.6,4
2014/4/16,9:21:54,2231.4,7
2014/4/16,9:21:55,2231.2,27
2014/4/16,9:21:55,2231.2,9
2014/4/16,9:21:56,2231.0,7
2014/4/16,9:21:56,2231.0,2
2014/4/16,9:21:57,2231.2,6
2014/4/16,9:21:57,2231.2,14
2014/4/16,9:21:58,2231.2,12
2014/4/16,9:21:58,2231.0,5
2014/4/16,9:21:59,2231.2,1
2014/4/16,9:21:59,2231.0,10
2014/4/16,9:22:00,2231.2,9
2014/4/16,9:22:00,2231.0,16
2014/4/16,9:22:01,2231.0,1
2014/4/16,9:22:01,2231.0,7
2014/4/16,9:22:02,2231.2,14
2014/4/16,9:22:02,2231.0,7
2014/4/16,9:22:03,2231.2,3
2014/4/16,9:22:03,2231.2,5
2014/4/16,9:22:04,2231.0,4
2014/4/16,9:22:04,2231.0,2
2014/4/16,9:22:05,2231.2,2
2014/4/16,9:22:05,2231.0,6
2014/4/16,9:22:06,2231.2,10
2014/4/16,9:22:06,2231.0,7
2014/4/16,9:22:07,2231.2,1
2014/4/16,9:22:07,2231.2,2
2014/4/16,9:22:08,2231.0,2
2014/4/16,9:22:08,2231.0,2
2014/4/16,9:22:09,2231.0,1
2014/4/16,9:22:09,2231.4,6
2014/4/16,9:22:10,2231.4,9
2014/4/16,9:22:10,2231.2,2
2014/4/16,9:22:11,2231.4,6
2014/4/16,9:22:11,2231.2,1
2014/4/16,9:22:12,2231.4,6
2014/4/16,9:22:12,2231.2,4
2014/4/16,9:22:13,2231.4,2
2014/4/16,9:22:13,2231.2,2
2014/4/16,9:22:14,2231.2,1
2014/4/16,9:22:14,2231.0,10
2014/4/16,9:22:15,2231.0,14
2014/4/16,9:22:15,2231.0,16
2014/4/16,9:22:16,2231.0,13
2014/4/16,9:22:16,2231.0,14
2014/4/16,9:22:17,2231.2,21
2014/4/16,9:22:17,2231.0,7
2014/4/16,9:22:18,2231.4,3
2014/4/16,9:22:19,2231.2,3
2014/4/16,9:22:20,2231.2,2
2014/4/16,9:22:20,2231.4,4
2014/4/16,9:22:21,2231.4,2
2014/4/16,9:22:21,2231.4,1
2014/4/16,9:22:22,2231.2,3
2014/4/16,9:22:22,2231.2,2
2014/4/16,9:22:23,2231.4,2
2014/4/16,9:22:23,2231.2,3
2014/4/16,9:22:24,2231.2,4
2014/4/16,9:22:25,2231.2,1
2014/4/16,9:22:26,2231.4,2
2014/4/16,9:22:26,2231.4,11
2014/4/16,9:22:27,2231.2,5
2014/4/16,9:22:27,2231.4,3
2014/4/16,9:22:28,2231.4,3
2014/4/16,9:22:28,2231.2,2
2014/4/16,9:22:29,2231.2,9
2014/4/16,9:22:29,2231.2,2
2014/4/16,9:22:30,2231.2,1
2014/4/16,9:22:30,2231.2,10
2014/4/16,9:22:31,2231.2,7
2014/4/16,9:22:31,2231.4,1
2014/4/16,9:22:32,2231.4,2
2014/4/16,9:22:33,2231.4,1
2014/4/16,9:22:33,2231.2,3
2014/4/16,9:22:34,2231.2,5
2014/4/16,9:22:34,2231.2,3
2014/4/16,9:22:35,2231.2,2
2014/4/16,9:22:35,2231.2,7
2014/4/16,9:22:36,2231.2,4
2014/4/16,9:22:36,2231.4,1
2014/4/16,9:22:38,2231.4,3
2014/4/16,9:22:39,2231.4,9
2014/4/16,9:22:39,2231.4,3
2014/4/16,9:22:40,2231.2,1
2014/4/16,9:22:41,2231.2,1
2014/4/16,9:22:43,2231.4,6
2014/4/16,9:22:43,2231.2,4
2014/4/16,9:22:44,2231.2,2
2014/4/16,9:22:44,2231.2,1
2014/4/16,9:22:45,2231.2,2
2014/4/16,9:22:45,2231.4,2
2014/4/16,9:22:46,2231.4,4
2014/4/16,9:22:46,2231.2,2
2014/4/16,9:22:47,2231.4,2
2014/4/16,9:22:48,2231.2,2
2014/4/16,9:22:48,2231.4,2
2014/4/16,9:22:49,2231.4,2
2014/4/16,9:22:50,2231.2,16
2014/4/16,9:22:50,2231.4,11
2014/4/16,9:22:51,2231.4,1
2014/4/16,9:22:52,2231.4,2
2014/4/16,9:22:53,2231.4,1
2014/4/16,9:22:53,2231.4,3
2014/4/16,9:22:54,2231.6,1
2014/4/16,9:22:55,2231.4,4
2014/4/16,9:22:55,2231.6,2
2014/4/16,9:22:56,2231.4,2
2014/4/16,9:22:57,2231.6,2
2014/4/16,9:22:57,2231.6,2
2014/4/16,9:22:58,2231.4,1
2014/4/16,9:22:58,2231.6,25
2014/4/16,9:22:59,2231.6,8
2014/4/16,9:23:00,2231.6,13
2014/4/16,9:23:00,2231.6,8
2014/4/16,9:23:01,2231.8,5
2014/4/16,9:23:01,2231.8,1
2014/4/16,9:23:02,2231.6,8
2014/4/16,9:23:02,2231.8,2
2014/4/16,9:23:03,2231.8,1
2014/4/16,9:23:03,2231.4,2
2014/4/16,9:23:04,2231.8,3
2014/4/16,9:23:04,2231.4,17
2014/4/16,9:23:05,2231.2,23
2014/4/16,9:23:05,2231.2,11
2014/4/16,9:23:06,2231.0,4
2014/4/16,9:23:06,2231.2,21
2014/4/16,9:23:07,2231.0,4
2014/4/16,9:23:07,2231.2,3
2014/4/16,9:23:08,2231.0,3
2014/4/16,9:23:08,2231.0,92
2014/4/16,9:23:09,2231.0,2
2014/4/16,9:23:09,2230.8,8
2014/4/16,9:23:10,2230.8,11
2014/4/16,9:23:10,2230.8,44
2014/4/16,9:23:11,2230.8,10
2014/4/16,9:23:11,2230.8,47
2014/4/16,9:23:12,2230.8,11
2014/4/16,9:23:12,2230.8,11
2014/4/16,9:23:13,2230.6,36
2014/4/16,9:23:13,2230.6,29
2014/4/16,9:23:14,2230.4,10
2014/4/16,9:23:14,2230.6,32
2014/4/16,9:23:15,2230.6,18
2014/4/16,9:23:15,2230.6,11
2014/4/16,9:23:16,2230.6,11
2014/4/16,9:23:16,2230.6,7
2014/4/16,9:23:17,2231.2,5
2014/4/16,9:23:17,2230.8,5
2014/4/16,9:23:18,2230.8,6
2014/4/16,9:23:18,2230.8,2
2014/4/16,9:23:19,2231.0,4
2014/4/16,9:23:19,2230.8,8
2014/4/16,9:23:20,2231.0,14
2014/4/16,9:23:20,2231.0,1
2014/4/16,9:23:21,2230.8,9
2014/4/16,9:23:21,2231.0,8
2014/4/16,9:23:22,2231.2,4
2014/4/16,9:23:22,2230.8,3
2014/4/16,9:23:23,2231.0,18
2014/4/16,9:23:23,2230.8,5
2014/4/16,9:23:24,2231.0,3
2014/4/16,9:23:24,2231.0,16
2014/4/16,9:23:25,2231.0,4
2014/4/16,9:23:25,2230.6,7
2014/4/16,9:23:26,2230.8,7
2014/4/16,9:23:26,2230.8,6
2014/4/16,9:23:27,2230.8,48
2014/4/16,9:23:27,2230.6,1
2014/4/16,9:23:28,2230.8,10
2014/4/16,9:23:28,2230.8,7
2014/4/16,9:23:29,2230.8,4
2014/4/16,9:23:29,2230.6,3
2014/4/16,9:23:30,2230.6,2
2014/4/16,9:23:30,2230.8,21
2014/4/16,9:23:31,2230.8,2
2014/4/16,9:23:31,2230.6,4
2014/4/16,9:23:32,2230.8,11
2014/4/16,9:23:32,2230.8,15
2014/4/16,9:23:33,2230.8,4
2014/4/16,9:23:34,2230.8,5
2014/4/16,9:23:34,2230.8,3
2014/4/16,9:23:35,2230.8,2
2014/4/16,9:23:35,2230.6,7
2014/4/16,9:23:36,2230.8,10
2014/4/16,9:23:36,2230.6,10
2014/4/16,9:23:37,2230.8,6
2014/4/16,9:23:37,2230.8,6
2014/4/16,9:23:38,2230.8,2
2014/4/16,9:23:38,2230.6,11
2014/4/16,9:23:39,2230.6,2
2014/4/16,9:23:39,2230.6,13
2014/4/16,9:23:40,2230.8,3
2014/4/16,9:23:40,2230.8,7
2014/4/16,9:23:41,2230.6,7
2014/4/16,9:23:41,2230.6,1
2014/4/16,9:23:42,2230.8,3
2014/4/16,9:23:42,2230.6,35
2014/4/16,9:23:43,2230.4,13
2014/4/16,9:23:43,2230.6,5
2014/4/16,9:23:44,2230.6,41
2014/4/16,9:23:44,2230.4,12
2014/4/16,9:23:45,2230.4,6
2014/4/16,9:23:45,2230.6,21
2014/4/16,9:23:46,2230.4,38
2014/4/16,9:23:46,2230.4,10
2014/4/16,9:23:47,2230.4,8
2014/4/16,9:23:47,2230.4,21
2014/4/16,9:23:48,2230.6,28
2014/4/16,9:23:48,2230.2,97
2014/4/16,9:23:49,2230.0,84
2014/4/16,9:23:49,2230.0,142
2014/4/16,9:23:50,2229.6,371
2014/4/16,9:23:50,2229.6,126
2014/4/16,9:23:51,2229.4,99
2014/4/16,9:23:51,2229.4,41
2014/4/16,9:23:52,2229.6,99
2014/4/16,9:23:52,2229.8,51
2014/4/16,9:23:53,2229.8,21
2014/4/16,9:23:53,2230.2,87
2014/4/16,9:23:54,2229.8,60
2014/4/16,9:23:54,2229.8,10
2014/4/16,9:23:55,2229.8,14
2014/4/16,9:23:55,2230.0,9
2014/4/16,9:23:56,2230.0,11
2014/4/16,9:23:56,2230.2,32
2014/4/16,9:23:57,2229.8,17
2014/4/16,9:23:57,2230.2,13
2014/4/16,9:23:58,2230.2,54
2014/4/16,9:23:58,2230.2,15
2014/4/16,9:23:59,2230.0,12
2014/4/16,9:23:59,2230.0,7
2014/4/16,9:24:00,2230.2,7
2014/4/16,9:24:00,2229.8,44
2014/4/16,9:24:01,2230.0,16
2014/4/16,9:24:01,2230.0,7
2014/4/16,9:24:02,2230.0,20
2014/4/16,9:24:02,2230.0,41
2014/4/16,9:24:03,2230.2,16
2014/4/16,9:24:03,2230.2,23
2014/4/16,9:24:04,2230.2,79
2014/4/16,9:24:04,2230.4,40
2014/4/16,9:24:05,2230.6,22
2014/4/16,9:24:05,2230.6,19
2014/4/16,9:24:06,2230.6,15
2014/4/16,9:24:06,2230.4,11
2014/4/16,9:24:07,2230.6,5
2014/4/16,9:24:07,2230.4,4
2014/4/16,9:24:08,2230.2,14
2014/4/16,9:24:08,2230.2,40
2014/4/16,9:24:09,2230.2,6
2014/4/16,9:24:09,2230.0,3
2014/4/16,9:24:10,2230.0,1
2014/4/16,9:24:10,2230.0,8
2014/4/16,9:24:11,2230.0,9
2014/4/16,9:24:11,2230.0,14
2014/4/16,9:24:12,2230.0,7
2014/4/16,9:24:12,2230.2,18
2014/4/16,9:24:13,2230.2,4
2014/4/16,9:24:13,2230.2,1
2014/4/16,9:24:14,2230.0,4
2014/4/16,9:24:14,2230.0,6
2014/4/16,9:24:15,2230.0,6
2014/4/16,9:24:15,2230.2,6
2014/4/16,9:24:16,2230.0,15
2014/4/16,9:24:16,2230.0,5
2014/4/16,9:24:17,2230.0,4
2014/4/16,9:24:17,2230.0,3
2014/4/16,9:24:18,2230.4,7
2014/4/16,9:24:18,2230.2,3
2014/4/16,9:24:19,2230.4,17
2014/4/16,9:24:19,2230.4,1
2014/4/16,9:24:20,2230.2,1
2014/4/16,9:24:20,2230.4,9
2014/4/16,9:24:21,2230.4,3
2014/4/16,9:24:22,2230.4,3
2014/4/16,9:24:22,2230.2,17
2014/4/16,9:24:23,2230.2,5
2014/4/16,9:24:23,2230.2,7
2014/4/16,9:24:24,2230.0,11
2014/4/16,9:24:24,2230.2,4
2014/4/16,9:24:25,2230.0,87
2014/4/16,9:24:25,2230.0,11
2014/4/16,9:24:26,2230.0,6
2014/4/16,9:24:26,2229.8,8
2014/4/16,9:24:27,2230.0,5
2014/4/16,9:24:27,2230.0,9
2014/4/16,9:24:28,2230.0,6
2014/4/16,9:24:28,2230.0,7
2014/4/16,9:24:29,2229.8,9
2014/4/16,9:24:30,2229.8,2
2014/4/16,9:24:30,2229.8,10
2014/4/16,9:24:31,2229.8,20
2014/4/16,9:24:31,2229.8,20
2014/4/16,9:24:32,2229.6,100
2014/4/16,9:24:32,2229.4,40
2014/4/16,9:24:33,2229.2,40
2014/4/16,9:24:33,2229.2,21
2014/4/16,9:24:34,2229.2,40
2014/4/16,9:24:34,2229.2,12
2014/4/16,9:24:35,2229.4,25
2014/4/16,9:24:35,2229.6,18
2014/4/16,9:24:36,2229.6,11
2014/4/16,9:24:36,2229.8,15
2014/4/16,9:24:37,2229.8,8
2014/4/16,9:24:37,2230.0,16
2014/4/16,9:24:38,2230.2,4
2014/4/16,9:24:38,2230.0,3
2014/4/16,9:24:39,2230.0,6
2014/4/16,9:24:39,2230.0,5
2014/4/16,9:24:40,2230.0,9
2014/4/16,9:24:40,2230.0,9
2014/4/16,9:24:41,2230.0,4
2014/4/16,9:24:41,2230.0,12
2014/4/16,9:24:42,2230.0,1
2014/4/16,9:24:42,2230.0,15
2014/4/16,9:24:43,2229.8,18
2014/4/16,9:24:43,2230.0,5
2014/4/16,9:24:44,2230.0,4
2014/4/16,9:24:44,2229.8,9
2014/4/16,9:24:45,2229.6,1
2014/4/16,9:24:45,2229.8,4
2014/4/16,9:24:46,2229.6,12
2014/4/16,9:24:46,2229.8,3
2014/4/16,9:24:47,2229.8,2
2014/4/16,9:24:47,2229.6,11
2014/4/16,9:24:48,2229.8,6
2014/4/16,9:24:48,2229.6,28
2014/4/16,9:24:49,2229.6,7
2014/4/16,9:24:49,2229.6,4
2014/4/16,9:24:50,2229.6,9
2014/4/16,9:24:50,2229.4,6
2014/4/16,9:24:51,2229.4,1
2014/4/16,9:24:51,2229.4,6
2014/4/16,9:24:52,2229.6,8
2014/4/16,9:24:52,2229.6,14
2014/4/16,9:24:53,2229.6,2
2014/4/16,9:24:53,2229.6,2
2014/4/16,9:24:54,2229.6,2
2014/4/16,9:24:54,2229.6,8
2014/4/16,9:24:55,2229.8,5
2014/4/16,9:24:55,2229.8,12
2014/4/16,9:24:56,2229.8,4
2014/4/16,9:24:56,2229.6,1
2014/4/16,9:24:57,2229.6,8
2014/4/16,9:24:57,2229.4,7
2014/4/16,9:24:58,2229.6,6
2014/4/16,9:24:58,2229.6,6
2014/4/16,9:24:59,2229.8,9
2014/4/16,9:24:59,2229.6,10
2014/4/16,9:25:00,2229.6,3
2014/4/16,9:25:00,2229.4,51
2014/4/16,9:25:01,2229.4,11
2014/4/16,9:25:01,2229.6,15
2014/4/16,9:25:02,2229.8,8
2014/4/16,9:25:02,2229.6,22
2014/4/16,9:25:03,2229.6,8
2014/4/16,9:25:03,2229.6,4
2014/4/16,9:25:04,2230.0,3
2014/4/16,9:25:04,2230.0,11
2014/4/16,9:25:05,2229.8,10
2014/4/16,9:25:05,2229.8,12
2014/4/16,9:25:06,2229.6,3
2014/4/16,9:25:06,2229.6,3
2014/4/16,9:25:07,2229.6,7
2014/4/16,9:25:07,2229.6,7
2014/4/16,9:25:08,2229.6,4
2014/4/16,9:25:08,2229.6,6
2014/4/16,9:25:09,2229.6,21
2014/4/16,9:25:09,2229.6,23
2014/4/16,9:25:10,2229.6,8
2014/4/16,9:25:10,2229.6,8
2014/4/16,9:25:11,2229.6,5
2014/4/16,9:25:12,2229.8,4
2014/4/16,9:25:12,2229.8,2
2014/4/16,9:25:13,2229.8,3
2014/4/16,9:25:13,2229.8,4
2014/4/16,9:25:14,2229.8,10
2014/4/16,9:25:14,2229.8,3
2014/4/16,9:25:15,2229.8,1
2014/4/16,9:25:15,2229.8,2
2014/4/16,9:25:16,2229.6,27
2014/4/16,9:25:16,2229.8,24
2014/4/16,9:25:17,2229.6,3
2014/4/16,9:25:17,2229.8,3
2014/4/16,9:25:18,2229.4,24
2014/4/16,9:25:18,2229.6,1
2014/4/16,9:25:19,2229.8,5
2014/4/16,9:25:19,2229.4,1
2014/4/16,9:25:20,2229.4,3
2014/4/16,9:25:20,2229.6,2
2014/4/16,9:25:21,2229.6,8
2014/4/16,9:25:21,2229.6,3
2014/4/16,9:25:22,2229.8,1
2014/4/16,9:25:23,2229.8,12
2014/4/16,9:25:23,2229.8,7
2014/4/16,9:25:24,2230.0,6
2014/4/16,9:25:24,2229.8,2
2014/4/16,9:25:25,2230.0,6
2014/4/16,9:25:26,2230.0,3
2014/4/16,9:25:26,2229.8,10
2014/4/16,9:25:27,2230.0,9
2014/4/16,9:25:27,2230.0,2
2014/4/16,9:25:28,2230.0,4
2014/4/16,9:25:28,2229.8,14
2014/4/16,9:25:29,2229.8,2
2014/4/16,9:25:29,2230.0,73
2014/4/16,9:25:30,2230.0,19
2014/4/16,9:25:30,2230.2,15
2014/4/16,9:25:31,2230.2,14
2014/4/16,9:25:31,2230.2,9
2014/4/16,9:25:32,2230.2,11
2014/4/16,9:25:32,2230.2,17
2014/4/16,9:25:33,2230.4,3
2014/4/16,9:25:33,2230.4,18
2014/4/16,9:25:34,2230.6,21
2014/4/16,9:25:34,2230.4,11
2014/4/16,9:25:35,2230.4,4
2014/4/16,9:25:35,2230.4,8
2014/4/16,9:25:36,2230.4,5
2014/4/16,9:25:36,2230.4,6
2014/4/16,9:25:37,2230.4,15
2014/4/16,9:25:37,2230.4,3
2014/4/16,9:25:38,2230.2,7
2014/4/16,9:25:38,2230.4,4
2014/4/16,9:25:39,2230.4,3
2014/4/16,9:25:39,2230.2,4
2014/4/16,9:25:40,2230.4,4
2014/4/16,9:25:40,2230.2,8
2014/4/16,9:25:41,2230.2,2
2014/4/16,9:25:41,2230.2,7
2014/4/16,9:25:42,2230.4,33
2014/4/16,9:25:42,2230.2,4
2014/4/16,9:25:43,2230.4,5
2014/4/16,9:25:43,2230.2,4
2014/4/16,9:25:44,2230.2,14
2014/4/16,9:25:44,2230.4,2
2014/4/16,9:25:45,2230.4,10
2014/4/16,9:25:45,2230.4,7
2014/4/16,9:25:46,2230.4,1
2014/4/16,9:25:46,2230.4,2
2014/4/16,9:25:47,2230.4,2
2014/4/16,9:25:47,2230.4,10
2014/4/16,9:25:48,2230.2,8
2014/4/16,9:25:48,2230.4,3
2014/4/16,9:25:49,2230.4,4
2014/4/16,9:25:49,2230.4,2
2014/4/16,9:25:50,2230.4,6
2014/4/16,9:25:51,2230.4,11
2014/4/16,9:25:52,2230.4,3
2014/4/16,9:25:52,2230.4,14
2014/4/16,9:25:53,2230.4,1
2014/4/16,9:25:53,2230.4,3
2014/4/16,9:25:54,2230.4,2
2014/4/16,9:25:54,2230.4,6
2014/4/16,9:25:55,2230.4,11
2014/4/16,9:25:55,2230.4,5
2014/4/16,9:25:56,2230.2,6
2014/4/16,9:25:56,2230.2,4
2014/4/16,9:25:57,2230.4,2
2014/4/16,9:25:58,2230.4,3
2014/4/16,9:25:58,2230.4,5
2014/4/16,9:25:59,2230.4,1
2014/4/16,9:25:59,2230.4,1
2014/4/16,9:26:00,2230.4,1
2014/4/16,9:26:00,2230.2,2
2014/4/16,9:26:01,2230.4,19
2014/4/16,9:26:01,2230.4,2
2014/4/16,9:26:02,2230.2,13
2014/4/16,9:26:02,2230.2,18
2014/4/16,9:26:03,2230.4,34
2014/4/16,9:26:03,2230.2,3
2014/4/16,9:26:04,2230.2,4
2014/4/16,9:26:04,2230.2,4
2014/4/16,9:26:05,2230.2,3
2014/4/16,9:26:05,2230.2,4
2014/4/16,9:26:06,2230.2,12
2014/4/16,9:26:07,2230.2,5
2014/4/16,9:26:07,2230.2,2
2014/4/16,9:26:08,2230.4,1
2014/4/16,9:26:08,2230.2,1
2014/4/16,9:26:09,2230.2,2
2014/4/16,9:26:10,2230.2,1
2014/4/16,9:26:10,2230.2,3
2014/4/16,9:26:11,2230.0,1
2014/4/16,9:26:11,2230.0,1
2014/4/16,9:26:12,2230.0,10
2014/4/16,9:26:12,2230.2,1
2014/4/16,9:26:13,2230.0,4
2014/4/16,9:26:13,2230.2,7
2014/4/16,9:26:14,2230.2,5
2014/4/16,9:26:14,2230.0,11
2014/4/16,9:26:15,2230.0,2
2014/4/16,9:26:15,2230.0,3
2014/4/16,9:26:16,2230.0,13
2014/4/16,9:26:16,2230.0,8
2014/4/16,9:26:17,2230.2,14
2014/4/16,9:26:17,2230.2,3
2014/4/16,9:26:18,2230.0,8
2014/4/16,9:26:19,2230.0,23
2014/4/16,9:26:20,2229.8,2
2014/4/16,9:26:20,2230.0,1
2014/4/16,9:26:21,2229.8,1
2014/4/16,9:26:21,2229.8,3
2014/4/16,9:26:22,2230.0,9
2014/4/16,9:26:22,2229.8,1
2014/4/16,9:26:23,2229.8,2
2014/4/16,9:26:23,2229.8,7
2014/4/16,9:26:24,2230.0,9
2014/4/16,9:26:25,2230.0,7
2014/4/16,9:26:25,2229.8,2
2014/4/16,9:26:26,2230.0,3
2014/4/16,9:26:27,2229.8,2
2014/4/16,9:26:28,2230.0,4
2014/4/16,9:26:28,2229.8,15
2014/4/16,9:26:29,2229.8,2
2014/4/16,9:26:29,2229.8,13
2014/4/16,9:26:30,2230.2,12
2014/4/16,9:26:30,2230.0,2
2014/4/16,9:26:31,2230.2,4
2014/4/16,9:26:31,2230.0,11
2014/4/16,9:26:32,2230.2,4
2014/4/16,9:26:32,2230.2,1
2014/4/16,9:26:33,2230.2,30
2014/4/16,9:26:34,2230.0,3
2014/4/16,9:26:34,2230.2,4
2014/4/16,9:26:35,2230.2,1
2014/4/16,9:26:36,2230.2,5
2014/4/16,9:26:37,2230.2,2
2014/4/16,9:26:37,2230.4,5
2014/4/16,9:26:38,2230.4,2
2014/4/16,9:26:38,2230.4,2
2014/4/16,9:26:39,2230.4,9
2014/4/16,9:26:39,2230.2,3
2014/4/16,9:26:40,2230.4,8
2014/4/16,9:26:40,2230.4,7
2014/4/16,9:26:41,2230.4,32
2014/4/16,9:26:42,2230.4,1
2014/4/16,9:26:42,2230.2,3
2014/4/16,9:26:43,2230.2,13
2014/4/16,9:26:43,2230.4,9
2014/4/16,9:26:44,2230.6,3
2014/4/16,9:26:44,2230.6,6
2014/4/16,9:26:45,2230.6,2
2014/4/16,9:26:45,2230.6,4
2014/4/16,9:26:46,2230.6,9
2014/4/16,9:26:46,2230.4,18
2014/4/16,9:26:47,2230.4,6
2014/4/16,9:26:47,2230.4,4
2014/4/16,9:26:48,2230.4,2
2014/4/16,9:26:48,2230.4,9
2014/4/16,9:26:49,2230.4,2
2014/4/16,9:26:50,2230.6,2
2014/4/16,9:26:50,2230.6,4
2014/4/16,9:26:51,2230.6,5
2014/4/16,9:26:52,2230.6,3
2014/4/16,9:26:52,2230.4,10
2014/4/16,9:26:53,2230.6,4
2014/4/16,9:26:54,2230.6,3
2014/4/16,9:26:54,2230.6,9
2014/4/16,9:26:55,2230.6,6
2014/4/16,9:26:55,2230.6,1
2014/4/16,9:26:56,2230.6,2
2014/4/16,9:26:56,2230.6,26
2014/4/16,9:26:57,2230.6,5
2014/4/16,9:26:57,2230.6,8
2014/4/16,9:26:58,2230.4,3
2014/4/16,9:26:58,2230.4,1
2014/4/16,9:26:59,2230.4,4
2014/4/16,9:26:59,2230.4,4
2014/4/16,9:27:00,2230.6,3
2014/4/16,9:27:00,2230.4,7
2014/4/16,9:27:01,2230.4,13
2014/4/16,9:27:01,2230.4,5
2014/4/16,9:27:02,2230.2,20
2014/4/16,9:27:02,2230.4,16
2014/4/16,9:27:03,2230.2,2
2014/4/16,9:27:03,2230.0,3
2014/4/16,9:27:04,2230.0,10
2014/4/16,9:27:04,2230.0,12
2014/4/16,9:27:05,2230.0,12
2014/4/16,9:27:05,2230.0,4
2014/4/16,9:27:06,2230.2,14
2014/4/16,9:27:07,2230.0,3
2014/4/16,9:27:07,2230.0,4
